perturbation,source,target,filepath,T4a_corr,T4b_corr,T4c_corr,T4d_corr,T5a_corr,T5b_corr,T5c_corr,T5d_corr,T4_mean_corr,T5_mean_corr,T4_min_corr,T5_min_corr,T4_delta,T5_delta,T4_sensitivity,T5_sensitivity,combined_sensitivity,T4a_delta,T4a_sensitivity,T4b_delta,T4b_sensitivity,T4c_delta,T4c_sensitivity,T4d_delta,T4d_sensitivity,T5a_delta,T5a_sensitivity,T5b_delta,T5b_sensitivity,T5c_delta,T5c_sensitivity,T5d_delta,T5d_sensitivity,T4_baseline,T5_baseline
TmY3_TmY13,TmY3,TmY13,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY13.csv,0.93699986841247,0.7194493449080068,0.5372179040862191,0.8566109196952251,0.8412555539855778,0.9032022533333424,0.9495477743333844,0.9009400477153782,0.7625695092754802,0.8987364073419207,0.5372179040862191,0.8412555539855778,5.123470370183014e-08,-2.193347965684378e-05,5.123470370183014e-08,2.193347965684378e-05,1.0992357180272805e-05,1.0951373807799314e-08,1.0951373807799314e-08,1.940482674545052e-08,1.940482674545052e-08,-6.620193349071712e-08,6.620193349071712e-08,2.4078454829989937e-07,2.4078454829989937e-07,1.265960288265866e-06,1.265960288265866e-06,-7.1400293182311e-06,7.1400293182311e-06,-1.6872418719948712e-05,1.6872418719948712e-05,-6.498743087746117e-05,6.498743087746117e-05,0.7625694580407765,0.8987583408215776
TmY3_TmY14(1),TmY3,TmY14(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY14(1).csv,0.9369998137610286,0.7194493711202865,0.5372178929653791,0.8566105766658274,0.8412542956161442,0.9032093038458916,0.949564634613641,0.9010050614721496,0.7625694136281304,0.8987583238869565,0.5372178929653791,0.8412542956161442,-4.4412646116320786e-08,-1.6934621038799946e-08,4.4412646116320786e-08,1.6934621038799946e-08,3.0673633577560366e-08,-4.370006756460043e-08,4.370006756460043e-08,4.561710642558836e-08,4.561710642558836e-08,-7.732277340632976e-08,7.732277340632976e-08,-1.022448493648298e-07,1.022448493648298e-07,7.590854611549958e-09,7.590854611549958e-09,-8.951676899737748e-08,8.951676899737748e-08,-1.2138463345578998e-08,1.2138463345578998e-08,2.6325894020295948e-08,2.6325894020295948e-08,0.7625694580407765,0.8987583408215776
TmY3_TmY14,TmY3,TmY14,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY14.csv,0.9369998137610286,0.7194493711202865,0.5372178929653791,0.8566105766658274,0.8412542956161442,0.9032093038458916,0.949564634613641,0.9010050614721496,0.7625694136281304,0.8987583238869565,0.5372178929653791,0.8412542956161442,-4.4412646116320786e-08,-1.6934621038799946e-08,4.4412646116320786e-08,1.6934621038799946e-08,3.0673633577560366e-08,-4.370006756460043e-08,4.370006756460043e-08,4.561710642558836e-08,4.561710642558836e-08,-7.732277340632976e-08,7.732277340632976e-08,-1.022448493648298e-07,1.022448493648298e-07,7.590854611549958e-09,7.590854611549958e-09,-8.951676899737748e-08,8.951676899737748e-08,-1.2138463345578998e-08,1.2138463345578998e-08,2.6325894020295948e-08,2.6325894020295948e-08,0.7625694580407765,0.8987583408215776
TmY3_TmY15(1),TmY3,TmY15(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY15(1).csv,0.9369998346031678,0.7194494320454741,0.5372178903111021,0.8566106361175971,0.8412177511639423,0.9032468481160912,0.9499391992923653,0.9005377878745541,0.7625694482693353,0.8987353966117382,0.5372178903111021,0.8412177511639423,-9.771441211725573e-09,-2.2944209839392826e-05,9.771441211725573e-09,2.2944209839392826e-05,1.1476990640302276e-05,-2.285792832790179e-08,2.285792832790179e-08,1.0654229398721071e-07,1.0654229398721071e-07,-7.99770504267272e-08,7.99770504267272e-08,-4.2793079635394804e-08,4.2793079635394804e-08,-3.653686134730272e-05,3.653686134730272e-05,3.745475343064353e-05,3.745475343064353e-05,0.00037455254026086404,0.00037455254026086404,-0.0004672472717015541,0.0004672472717015541,0.7625694580407765,0.8987583408215776
TmY3_TmY15,TmY3,TmY15,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY15.csv,0.9369998346031678,0.7194494320454741,0.5372178903111021,0.8566106361175971,0.8412177511639423,0.9032468481160912,0.9499391992923653,0.9005377878745541,0.7625694482693353,0.8987353966117382,0.5372178903111021,0.8412177511639423,-9.771441211725573e-09,-2.2944209839392826e-05,9.771441211725573e-09,2.2944209839392826e-05,1.1476990640302276e-05,-2.285792832790179e-08,2.285792832790179e-08,1.0654229398721071e-07,1.0654229398721071e-07,-7.99770504267272e-08,7.99770504267272e-08,-4.2793079635394804e-08,4.2793079635394804e-08,-3.653686134730272e-05,3.653686134730272e-05,3.745475343064353e-05,3.745475343064353e-05,0.00037455254026086404,0.00037455254026086404,-0.0004672472717015541,0.0004672472717015541,0.7625694580407765,0.8987583408215776
TmY3_TmY3(1),TmY3,TmY3(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY3(1).csv,0.9369998675918876,0.7194493622021993,0.5372179520576584,0.8566106398539262,0.8412422526939043,0.9032180930333578,0.9495753849398102,0.9010982899110914,0.7625694554264179,0.8987835051445409,0.5372179520576584,0.8412422526939043,-2.6143586184801393e-09,2.5164322963289187e-05,2.6143586184801393e-09,2.5164322963289187e-05,1.2583468660953834e-05,1.0130791427975794e-08,1.0130791427975794e-08,3.6699019267949495e-08,3.6699019267949495e-08,-1.823049411431299e-08,1.823049411431299e-08,-3.905675061144365e-08,3.905675061144365e-08,-1.2035331385273906e-05,1.2035331385273906e-05,8.699670697165374e-06,8.699670697165374e-06,1.073818770580548e-05,1.073818770580548e-05,9.325476483579287e-05,9.325476483579287e-05,0.7625694580407765,0.8987583408215776
TmY3_TmY3,TmY3,TmY3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY3.csv,0.9369998675918876,0.7194493622021993,0.5372179520576584,0.8566106398539262,0.8412422526939043,0.9032180930333578,0.9495753849398102,0.9010982899110914,0.7625694554264179,0.8987835051445409,0.5372179520576584,0.8412422526939043,-2.6143586184801393e-09,2.5164322963289187e-05,2.6143586184801393e-09,2.5164322963289187e-05,1.2583468660953834e-05,1.0130791427975794e-08,1.0130791427975794e-08,3.6699019267949495e-08,3.6699019267949495e-08,-1.823049411431299e-08,1.823049411431299e-08,-3.905675061144365e-08,3.905675061144365e-08,-1.2035331385273906e-05,1.2035331385273906e-05,8.699670697165374e-06,8.699670697165374e-06,1.073818770580548e-05,1.073818770580548e-05,9.325476483579287e-05,9.325476483579287e-05,0.7625694580407765,0.8987583408215776
TmY3_TmY4(1),TmY3,TmY4(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY4(1).csv,0.9369998244285992,0.719449379108801,0.5372179494227554,0.856610634418834,0.841166421708632,0.903195786241798,0.9495353607520216,0.9015597524821004,0.7625694468447473,0.898864330296138,0.5372179494227554,0.841166421708632,-1.1196029214843861e-08,0.00010598947456041952,1.1196029214843861e-08,0.00010598947456041952,5.300033529481718e-05,-3.303249695996158e-08,3.303249695996158e-08,5.360562094214316e-08,5.360562094214316e-08,-2.0865397187819212e-08,2.0865397187819212e-08,-4.44918427655594e-08,4.44918427655594e-08,-8.786631665758105e-05,8.786631665758105e-05,-1.3607120862624278e-05,1.3607120862624278e-05,-2.928600008278437e-05,2.928600008278437e-05,0.0005547173358447788,0.0005547173358447788,0.7625694580407765,0.8987583408215776
TmY3_TmY4,TmY3,TmY4,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY4.csv,0.9369998244285992,0.719449379108801,0.5372179494227554,0.856610634418834,0.841166421708632,0.903195786241798,0.9495353607520216,0.9015597524821004,0.7625694468447473,0.898864330296138,0.5372179494227554,0.841166421708632,-1.1196029214843861e-08,0.00010598947456041952,1.1196029214843861e-08,0.00010598947456041952,5.300033529481718e-05,-3.303249695996158e-08,3.303249695996158e-08,5.360562094214316e-08,5.360562094214316e-08,-2.0865397187819212e-08,2.0865397187819212e-08,-4.44918427655594e-08,4.44918427655594e-08,-8.786631665758105e-05,8.786631665758105e-05,-1.3607120862624278e-05,1.3607120862624278e-05,-2.928600008278437e-05,2.928600008278437e-05,0.0005547173358447788,0.0005547173358447788,0.7625694580407765,0.8987583408215776
TmY3_TmY5a(1),TmY3,TmY5a(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY5a(1).csv,0.9369998352907778,0.7194492804969062,0.5372179586248328,0.8566109018684089,0.8416309119914965,0.9040168093323796,0.9501949318886728,0.9025019638129552,0.7625694940702314,0.899586154256376,0.5372179586248328,0.8416309119914965,3.602945497505061e-08,0.0008278134347984301,3.602945497505061e-08,0.0008278134347984301,0.00041392473212670255,-2.2170318358938346e-08,2.2170318358938346e-08,-4.500627392989287e-08,4.500627392989287e-08,-1.1663319754440238e-08,1.1663319754440238e-08,2.229577321655185e-07,2.229577321655185e-07,0.00037662396620696814,0.00037662396620696814,0.0008074159697190053,0.0008074159697190053,0.0006302851365683759,0.0006302851365683759,0.001496928666699593,0.001496928666699593,0.7625694580407765,0.8987583408215776
TmY3_TmY5a,TmY3,TmY5a,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY3_TmY5a.csv,0.9369998352907778,0.7194492804969062,0.5372179586248328,0.8566109018684089,0.8416309119914965,0.9040168093323796,0.9501949318886728,0.9025019638129552,0.7625694940702314,0.899586154256376,0.5372179586248328,0.8416309119914965,3.602945497505061e-08,0.0008278134347984301,3.602945497505061e-08,0.0008278134347984301,0.00041392473212670255,-2.2170318358938346e-08,2.2170318358938346e-08,-4.500627392989287e-08,4.500627392989287e-08,-1.1663319754440238e-08,1.1663319754440238e-08,2.229577321655185e-07,2.229577321655185e-07,0.00037662396620696814,0.00037662396620696814,0.0008074159697190053,0.0008074159697190053,0.0006302851365683759,0.0006302851365683759,0.001496928666699593,0.001496928666699593,0.7625694580407765,0.8987583408215776
TmY4_Mi13(1),TmY4,Mi13(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY4_Mi13(1).csv,0.9369998670696986,0.7194494238245676,0.5372179073396882,0.8566104492753882,0.8412544034662973,0.903209367513856,0.9495646718544876,0.9010050988018206,0.7625694118773357,0.8987583854091153,0.5372179073396882,0.8412544034662973,-4.616344073671286e-08,4.458753777303315e-08,4.616344073671286e-08,4.458753777303315e-08,4.5375489254873e-08,9.60860246923545e-09,9.60860246923545e-09,9.832138747611907e-08,9.832138747611907e-08,-6.294846432997048e-08,6.294846432997048e-08,-2.2963528856223547e-07,2.2963528856223547e-07,1.1544100775306987e-07,1.1544100775306987e-07,-2.5848804541261927e-08,2.5848804541261927e-08,2.5102383172104226e-08,2.5102383172104226e-08,6.365556493026503e-08,6.365556493026503e-08,0.7625694580407765,0.8987583408215776
TmY4_Mi13,TmY4,Mi13,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY4_Mi13.csv,0.9369998670696986,0.7194494238245676,0.5372179073396882,0.8566104492753882,0.8412544034662973,0.903209367513856,0.9495646718544876,0.9010050988018206,0.7625694118773357,0.8987583854091153,0.5372179073396882,0.8412544034662973,-4.616344073671286e-08,4.458753777303315e-08,4.616344073671286e-08,4.458753777303315e-08,4.5375489254873e-08,9.60860246923545e-09,9.60860246923545e-09,9.832138747611907e-08,9.832138747611907e-08,-6.294846432997048e-08,6.294846432997048e-08,-2.2963528856223547e-07,2.2963528856223547e-07,1.1544100775306987e-07,1.1544100775306987e-07,-2.5848804541261927e-08,2.5848804541261927e-08,2.5102383172104226e-08,2.5102383172104226e-08,6.365556493026503e-08,6.365556493026503e-08,0.7625694580407765,0.8987583408215776
TmY4_Mi3(1),TmY4,Mi3(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY4_Mi3(1).csv,0.9371205852377662,0.7204227466538463,0.5359694569078765,0.8573803270710028,0.8413477051797348,0.9030700101110568,0.9494792409323302,0.9013753355319508,0.7627232789676229,0.8988180729387681,0.5359694569078765,0.8413477051797348,0.00015382092684645965,5.973211719056959e-05,0.00015382092684645965,5.973211719056959e-05,0.00010677652201851462,0.00012072777667004875,0.00012072777667004875,0.0009734211506662316,0.0009734211506662316,-0.001248513380276095,0.001248513380276095,0.0007696481603259864,0.0007696481603259864,9.341715444521892e-05,9.341715444521892e-05,-0.00013938325160378628,0.00013938325160378628,-8.540581977423134e-05,8.540581977423134e-05,0.0003703003856951881,0.0003703003856951881,0.7625694580407765,0.8987583408215776
TmY4_Mi3,TmY4,Mi3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY4_Mi3.csv,0.9371205852377662,0.7204227466538463,0.5359694569078765,0.8573803270710028,0.8413477051797348,0.9030700101110568,0.9494792409323302,0.9013753355319508,0.7627232789676229,0.8988180729387681,0.5359694569078765,0.8413477051797348,0.00015382092684645965,5.973211719056959e-05,0.00015382092684645965,5.973211719056959e-05,0.00010677652201851462,0.00012072777667004875,0.00012072777667004875,0.0009734211506662316,0.0009734211506662316,-0.001248513380276095,0.001248513380276095,0.0007696481603259864,0.0007696481603259864,9.341715444521892e-05,9.341715444521892e-05,-0.00013938325160378628,0.00013938325160378628,-8.540581977423134e-05,8.540581977423134e-05,0.0003703003856951881,0.0003703003856951881,0.7625694580407765,0.8987583408215776
TmY4_Mi4(1),TmY4,Mi4(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY4_Mi4(1).csv,0.936999862705692,0.7194493615921674,0.5372179425054272,0.856610716397308,0.8412543037651067,0.9032093506075406,0.949564631747183,0.9010050872678496,0.7625694708001487,0.89875834334692,0.5372179425054272,0.8412543037651067,1.2759372225445986e-08,2.5253423796556262e-09,1.2759372225445986e-08,2.5253423796556262e-09,7.642357302550806e-09,5.2445958687030725e-09,5.2445958687030725e-09,3.608898735407706e-08,3.608898735407706e-08,-2.7782725342540004e-08,2.7782725342540004e-08,3.748663124358842e-08,3.748663124358842e-08,1.5739817116333654e-08,1.5739817116333654e-08,-4.2755119999959845e-08,4.2755119999959845e-08,-1.5004921416483796e-08,1.5004921416483796e-08,5.2121593929754795e-08,5.2121593929754795e-08,0.7625694580407765,0.8987583408215776
TmY4_Mi4,TmY4,Mi4,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY4_Mi4.csv,0.936999862705692,0.7194493615921674,0.5372179425054272,0.856610716397308,0.8412543037651067,0.9032093506075406,0.949564631747183,0.9010050872678496,0.7625694708001487,0.89875834334692,0.5372179425054272,0.8412543037651067,1.2759372225445986e-08,2.5253423796556262e-09,1.2759372225445986e-08,2.5253423796556262e-09,7.642357302550806e-09,5.2445958687030725e-09,5.2445958687030725e-09,3.608898735407706e-08,3.608898735407706e-08,-2.7782725342540004e-08,2.7782725342540004e-08,3.748663124358842e-08,3.748663124358842e-08,1.5739817116333654e-08,1.5739817116333654e-08,-4.2755119999959845e-08,4.2755119999959845e-08,-1.5004921416483796e-08,1.5004921416483796e-08,5.2121593929754795e-08,5.2121593929754795e-08,0.7625694580407765,0.8987583408215776
TmY4_T2(1),TmY4,T2(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY4_T2(1).csv,0.9346785812121052,0.7034075111997753,0.555291560322358,0.846903885505659,0.8396662429336407,0.9051744033358012,0.952965756005991,0.8946840190119563,0.7600703845599743,0.8981226053218473,0.555291560322358,0.8396662429336407,-0.0024990734808021386,-0.0006357354997302833,0.0024990734808021386,0.0006357354997302833,0.001567404490266211,-0.0023212762489909222,0.0023212762489909222,-0.01604181430340479,0.01604181430340479,0.0180735900342055,0.0180735900342055,-0.009706793405017788,0.009706793405017788,-0.001588045091648893,0.001588045091648893,0.001965009973140641,0.001965009973140641,0.0034011092538865917,0.0034011092538865917,-0.006321016134299362,0.006321016134299362,0.7625694580407765,0.8987583408215776
TmY4_T2,TmY4,T2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY4_T2.csv,0.9346785812121052,0.7034075111997753,0.555291560322358,0.846903885505659,0.8396662429336407,0.9051744033358012,0.952965756005991,0.8946840190119563,0.7600703845599743,0.8981226053218473,0.555291560322358,0.8396662429336407,-0.0024990734808021386,-0.0006357354997302833,0.0024990734808021386,0.0006357354997302833,0.001567404490266211,-0.0023212762489909222,0.0023212762489909222,-0.01604181430340479,0.01604181430340479,0.0180735900342055,0.0180735900342055,-0.009706793405017788,0.009706793405017788,-0.001588045091648893,0.001588045091648893,0.001965009973140641,0.001965009973140641,0.0034011092538865917,0.0034011092538865917,-0.006321016134299362,0.006321016134299362,0.7625694580407765,0.8987583408215776
TmY4_T5d(1),TmY4,T5d(1),C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\TmY4_T5d(1).csv,0.936986793159279,0.7194285326023897,0.5373503406217376,0.8566570405443452,0.8407608449010858,0.9025352861975658,0.949291444156369,0.9043963735782856,0.7626056767319378,0.8992459872083265,0.5373503406217376,0.8407608449010858,3.6218691161327143e-05,0.0004876463867489189,3.6218691161327143e-05,0.0004876463867489189,0.00026193253895512303,-1.3064301817133916e-05,1.3064301817133916e-05,-2.0792900790378432e-05,2.0792900790378432e-05,0.00013237033358504124,0.00013237033358504124,4.636163366844581e-05,4.636163366844581e-05,-0.0004934431242037407,0.0004934431242037407,-0.0006741071650947505,0.0006741071650947505,-0.00027320259573537786,0.00027320259573537786,0.003391338432029989,0.003391338432029989,0.7625694580407765,0.8987583408215776
